brand_code,machine_name_ko,machine_name_en,verified_model,verification_status,manufacturer,product_series,source_url,verified_structure,verified_adjustments,exercise_tip,exercise_tip_en
HAMMER_STRENGTH,45도 레그 프레스,45° Leg Press,Plate-Loaded Leg Press,VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,Plate-Loaded Leg Press(PL-LP)가 45° 각도 레그 프레스 공식 모델입니다.,"시트/백 패드, 발 위치, 중량","🏋️ HAMMER STRENGTH — Plate-Loaded Leg Press · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""45° 각도에서 골반을 시트에 고정하고 밀기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Plate-Loaded Leg Press
Plate-Loaded Leg Press(PL-LP)가 45° 각도 레그 프레스 공식 모델입니다.
⚙️ 조절 포인트: 시트/백 패드, 발 위치, 중량

🛤️ ② 운동 경로
45° 슬라이드 궤적을 따라 무릎 신·굴곡

⚠️ ③ 흔한 실수
Iso-Lateral Leg Press(IL-LP)와 PL-LP를 혼동하는 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded Leg Press · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""At 45 degrees, keep the pelvis anchored and press""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Plate-Loaded Leg Press
Plate-Loaded Leg Press(PL-LP)가 45° 각도 레그 프레스 공식 모델.
⚙️ Adjustments: 시트/백 패드, 발 위치, 중량

🛤️ ② Movement path
45° 슬라이드 궤적을 따라 무릎 신·굴곡

⚠️ ③ Common mistake
Iso-Lateral Leg Press(IL-LP)와 PL-LP를 혼동하는 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,수평 레그 프레스,Horizontal Leg Press,Plate-Loaded Linear Leg Press,VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,Plate-Loaded Linear Leg Press(HSLLP)로 수평(리니어) 레그 프레스를 제공합니다.,"시트, 발판, 중량, 안전 스top","🏋️ HAMMER STRENGTH — Plate-Loaded Linear Leg Press · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""골반을 시트에 붙이고 수평 궤적으로 밀기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Plate-Loaded Linear Leg Press
Plate-Loaded Linear Leg Press(HSLLP)로 수평(리니어) 레그 프레스를 제공합니다.
⚙️ 조절 포인트: 시트, 발판, 중량, 안전 스top

🛤️ ② 운동 경로
수평 레일을 따라 발판을 앞으로 밀었다 복귀

⚠️ ③ 흔한 실수
45° Leg Press(PL-LP)를 수평 모델로 기록하는 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded Linear Leg Press · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""Keep the pelvis on the seat and press on the horizontal path""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Plate-Loaded Linear Leg Press
Plate-Loaded Linear Leg Press(HSLLP)로 수평(리니어) 레그 프레스를 제공합니다.
⚙️ Adjustments: 시트, 발판, 중량, 안전 스top

🛤️ ② Movement path
수평 레일을 따라 발판을 앞으로 press었다 return

⚠️ ③ Common mistake
45° Leg Press(PL-LP)를 수평 모델로 기록하는 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,핵 스쿼트,Hack Squat,Plate-Loaded Hack Squat,VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,Plate-Loaded Hack Squat(PL-HSQ) 공식 핵 스쿼트 머신입니다.,"어깨 패드, 발 위치, 중량","🏋️ HAMMER STRENGTH — Plate-Loaded Hack Squat · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""등을 패드에 붙이고 발 중앙으로 깊이 내려가기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Plate-Loaded Hack Squat
Plate-Loaded Hack Squat(PL-HSQ) 공식 핵 스쿼트 머신입니다.
⚙️ 조절 포인트: 어깨 패드, 발 위치, 중량

🛤️ ② 운동 경로
어깨 패드 지지 하에 무릎 굴곡·신전 스쿼at 경로

⚠️ ③ 흔한 실수
발을 너무 앞에 두어 무릎에 과부하가 가는 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded Hack Squat · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""Stay on the pad and descend through the mid-foot""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Plate-Loaded Hack Squat
Plate-Loaded Hack Squat(PL-HSQ) 공식 핵 스쿼트 머신.
⚙️ Adjustments: 어깨 패드, 발 위치, 중량

🛤️ ② Movement path
어깨 패드 지지 하에 무릎 굴곡·신전 스쿼at 경로

⚠️ ③ Common mistake
발을 너무 앞에 두어 무릎에 과부하가 가는 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,스쿼트 프레스,Squat Press,Plate-Loaded V-Squat,PARTIALLY_VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,"V-Squat(PL-VSQ)가 스쿼at 프레ss에 가장 근접합니다. 전용 ""Squat Press"" SKU는 없습니다.","어깨 패드, 발 위치, 중량","🏋️ HAMMER STRENGTH — Plate-Loaded V-Squat · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""V 궤적에 맞게 발 위치를 먼저 설정""

⚙️ ① 기구 세팅
📋 검증 상태: PARTIALLY_VERIFIED
🏷️ 확인 모델: Plate-Loaded V-Squat
V-Squat(PL-VSQ)가 스쿼at 프레ss에 가장 근접합니다. 전용 ""Squat Press"" SKU는 없습니다.
⚙️ 조절 포인트: 어깨 패드, 발 위치, 중량

🛤️ ② 운동 경로
어깨 패드 하에서 V자 궤적을 따라 스쿼at·프레ss

⚠️ ③ 흔한 실수
Hack Squat(PL-HSQ)과 V-Squat을 동일 모델로 기록하는 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded V-Squat · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""Set foot placement first to match the V-squat path""

⚙️ ① Setup
📋 Status: PARTIALLY_VERIFIED
🏷️ Verified model: Plate-Loaded V-Squat
V-Squat(PL-VSQ)가 스쿼at 프레ss에 가장 근접합니다. 전용 ""Squat Press"" SKU는 없습니다.
⚙️ Adjustments: 어깨 패드, 발 위치, 중량

🛤️ ② Movement path
어깨 패드 하에서 V자 궤적을 따라 스쿼at·프레ss

⚠️ ③ Common mistake
Hack Squat(PL-HSQ)과 V-Squat을 동일 모델로 기록하는 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,벨트 스쿼트,Belt Squat,Plate-Loaded Belt Squat,VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,Plate-Loaded Belt Squat(PL-BSQ) 공식 벨트 스쿼at 머신입니다.,"벨트 높이, 발 위치, 중량, 딥 어태치먼트(옵션)","🏋️ HAMMER STRENGTH — Plate-Loaded Belt Squat · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""벨트를 골반에 고정하고 수직으로 앉았다 일어서기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Plate-Loaded Belt Squat
Plate-Loaded Belt Squat(PL-BSQ) 공식 벨트 스쿼at 머신입니다.
⚙️ 조절 포인트: 벨트 높이, 발 위치, 중량, 딥 어태치먼트(옵션)

🛤️ ② 운동 경로
벨트 하중을 두고 수직 스쿼at 상·하 왕복

⚠️ ③ 흔한 실수
벨트가 허리에 걸려 요추에 부담이 가는 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded Belt Squat · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""Set the belt on the hips and squat straight up and down""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Plate-Loaded Belt Squat
Plate-Loaded Belt Squat(PL-BSQ) 공식 벨트 스쿼at 머신.
⚙️ Adjustments: 벨트 높이, 발 위치, 중량, 딥 어태치먼트(옵션)

🛤️ ② Movement path
벨트 하중을 두고 수직 스쿼at 상·하 왕복

⚠️ ③ Common mistake
벨트가 허리에 걸려 요추에 부담이 가는 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,레그 익스텐션,Leg Extension,Hammer Strength Select Leg Extension,VERIFIED,Life Fitness (Hammer Strength),Select,https://www.lifefitness.com/en-us/catalog/strength-training/selectorized/hammer-strength-select,Select Leg Extension(HS-LE) 셀렉터라이즈드 레그 익스텐션입니다.,"시트, 종아리 패드, 스택 핀","🏋️ HAMMER STRENGTH — Hammer Strength Select Leg Extension · Select

🎯 ONE KEY CUE
🔥 ""골반을 시트에 고정하고 무릎만 펴기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Hammer Strength Select Leg Extension
Select Leg Extension(HS-LE) 셀렉터라이즈드 레그 익스텐션입니다.
⚙️ 조절 포인트: 시트, 종아리 패드, 스택 핀

🛤️ ② 운동 경로
무릎 90°에서 다리를 펴 상부에서 1초 수축 후 복귀

⚠️ ③ 흔한 실수
허리를 뜨게 하며 반동으로 차올리는 것

💡 MACHINE FIT PRO TIP
Select 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Hammer Strength Select Leg Extension · Select

🎯 ONE KEY CUE
🔥 ""Anchor the pelvis to the seat and extend through the knees""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Hammer Strength Select Leg Extension
Select Leg Extension(HS-LE) 셀렉터라이즈드 레그 익스텐션.
⚙️ Adjustments: 시트, 종아리 패드, 스택 핀

🛤️ ② Movement path
무릎 90°에서 다리를 펴 상부에서 1초 수축 후 return

⚠️ ③ Common mistake
허리를 뜨게 하며 반동으로 차올리는 

💡 MACHINE FIT PRO TIP
Use the Select guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,시티드 레그 컬,Seated Leg Curl,Hammer Strength Select Seated Leg Curl,VERIFIED,Life Fitness (Hammer Strength),Select,https://www.lifefitness.com/en-us/catalog/strength-training/selectorized/hammer-strength-select,Select Seated Leg Curl(HS-SLC) 좌식 셀렉터라이즈드 레그 컬입니다.,"시트, 종아리 패드, 스택 핀","🏋️ HAMMER STRENGTH — Hammer Strength Select Seated Leg Curl · Select

🎯 ONE KEY CUE
🔥 ""골반을 시트에 붙이고 발뒤꿈치로 당기기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Hammer Strength Select Seated Leg Curl
Select Seated Leg Curl(HS-SLC) 좌식 셀렉터라이즈드 레그 컬입니다.
⚙️ 조절 포인트: 시트, 종아리 패드, 스택 핀

🛤️ ② 운동 경로
앉은 자세에서 무릎을 굽혀 종아리 패드를 뒤로 당겼다 복귀

⚠️ ③ 흔한 실수
엉덩이를 들어 반동으로 당기는 것

💡 MACHINE FIT PRO TIP
Select 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Hammer Strength Select Seated Leg Curl · Select

🎯 ONE KEY CUE
🔥 ""Keep the pelvis down and curl through the heels""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Hammer Strength Select Seated Leg Curl
Select Seated Leg Curl(HS-SLC) 좌식 셀렉터라이즈드 레그 컬.
⚙️ Adjustments: 시트, 종아리 패드, 스택 핀

🛤️ ② Movement path
앉은 자세에서 무릎을 굽혀 종아리 패드를 뒤로 당겼다 return

⚠️ ③ Common mistake
엉덩이를 들어 반동으로 당기는 

💡 MACHINE FIT PRO TIP
Use the Select guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,라잉 레그 컬,Lying Leg Curl,Plate-Loaded Iso-Lateral Leg Curl,VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,Plate-Loaded Iso-Lateral Leg Curl(IL-LC) 엎드린(라잉) 레그 컬입니다.,"패드 높이, 발/종아리 위치, 중량","🏋️ HAMMER STRENGTH — Plate-Loaded Iso-Lateral Leg Curl · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""골반을 패드에 눌러 두고 햄스트링으로 당기기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Plate-Loaded Iso-Lateral Leg Curl
Plate-Loaded Iso-Lateral Leg Curl(IL-LC) 엎드린(라잉) 레그 컬입니다.
⚙️ 조절 포인트: 패드 높이, 발/종아리 위치, 중량

🛤️ ② 운동 경로
엎드린 자세에서 무릎을 굽혀 발뒤꿈치를 엉덩이 쪽으로

⚠️ ③ 흔한 실수
요추를 꺾으며 엉덩이를 들어올리는 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded Iso-Lateral Leg Curl · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""Press the hips into the pad and curl with the hamstrings""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Plate-Loaded Iso-Lateral Leg Curl
Plate-Loaded Iso-Lateral Leg Curl(IL-LC) 엎드린(라잉) 레그 컬.
⚙️ Adjustments: 패드 높이, 발/종아리 위치, 중량

🛤️ ② Movement path
엎드린 자세에서 무릎을 굽혀 발뒤꿈치를 엉덩이 쪽으로

⚠️ ③ Common mistake
요추를 꺾으며 엉덩이를 들어올리는 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,스탠딩 레그 컬,Standing Leg Curl,,BRAND_MODEL_NOT_FOUND,Life Fitness (Hammer Strength),,,Hammer Strength 공식 라인업에 스탠딩 레그 컬 전용 머신이 확인되지 않습니다.,,"🏋️ HAMMER STRENGTH — 운동 가이드 (공식 전용 모델 미확인)

🎯 ONE KEY CUE
🔥 ""해당 브랜드 전용 모델 없음""

⚙️ ① 기구 세팅
📋 검증 상태: BRAND_MODEL_NOT_FOUND
해머 스트렝스 공식 카탈로그에서 이 운동 유형에 1:1 대응되는 전용 모델을 확인하지 못했습니다.
아래 팁은 해당 운동 패턴에 대한 안전한 일반 가이드이며, 실제 설치된 기구의 레버·패드·핀을 먼저 확인하세요.

🛤️ ② 운동 경로
해당 없음

⚠️ ③ 흔한 실수
Kneeling Leg Curl(MTSKC)을 스탠딩 컬로 분류하는 것

💡 MACHINE FIT PRO TIP
무게보다 궤적 통제를 우선하세요. 시트·패드·손잡이 높이를 맞춘 뒤 가벼운 무게로 5회 리허설 후 본 세트를 시작하세요.","🏋️ HAMMER STRENGTH — Exercise guide (no dedicated official model)

🎯 ONE KEY CUE
🔥 ""No dedicated Hammer Strength standing leg curl""

⚙️ ① Setup
📋 Status: BRAND_MODEL_NOT_FOUND
No dedicated Hammer Strength catalog model maps 1:1 to this exercise category.
Tips below are safe general guidance—confirm levers, pads, and pins on the unit in your gym first.

🛤️ ② Movement path
해당 없음

⚠️ ③ Common mistake
Kneeling Leg Curl(MTSKC)을 스탠딩 컬로 분류하는 

💡 MACHINE FIT PRO TIP
Prioritize path control over load. Match seat and pad height, rehearse five light reps, then start working sets."
HAMMER_STRENGTH,싱글 레그 컬,Single Leg Curl,MTS Kneeling Leg Curl,PARTIALLY_VERIFIED,Life Fitness (Hammer Strength),MTS,https://www.lifefitness.com/en-us/catalog/strength-training/selectorized/motion-technology-selectorised,MTS Kneeling Leg Curl(MTSKC)은 무릎 꿇은 단측 레그 컬에 가장 근접합니다. 전용 standing single-leg curl SKU는 없습니다.,"패드, 스택 핀, 무릎 위치","🏋️ HAMMER STRENGTH — MTS Kneeling Leg Curl · MTS

🎯 ONE KEY CUE
🔥 ""한쪽 다리씩 골반을 고정하고 햄스트링으로 당기기""

⚙️ ① 기구 세팅
📋 검증 상태: PARTIALLY_VERIFIED
🏷️ 확인 모델: MTS Kneeling Leg Curl
MTS Kneeling Leg Curl(MTSKC)은 무릎 꿇은 단측 레그 컬에 가장 근접합니다. 전용 standing single-leg curl SKU는 없습니다.
⚙️ 조절 포인트: 패드, 스택 핀, 무릎 위치

🛤️ ② 운동 경로
무릎 꿇은 자세에서 한쪽 다리씩 굽혔다 펴기

⚠️ ③ 흔한 실수
양측 Seated Leg Curl(HS-SLC)을 싱글 레그로 기록하는 것

💡 MACHINE FIT PRO TIP
MTS 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — MTS Kneeling Leg Curl · MTS

🎯 ONE KEY CUE
🔥 ""Curl one leg at a time with the pelvis set""

⚙️ ① Setup
📋 Status: PARTIALLY_VERIFIED
🏷️ Verified model: MTS Kneeling Leg Curl
MTS Kneeling Leg Curl(MTSKC)은 무릎 꿇은 단측 레그 컬에 가장 근접합니다. 전용 standing single-leg curl SKU는 없습니다.
⚙️ Adjustments: 패드, 스택 핀, 무릎 위치

🛤️ ② Movement path
무릎 꿇은 자세에서 한쪽 다리씩 굽혔다 펴기

⚠️ ③ Common mistake
양측 Seated Leg Curl(HS-SLC)을 싱글 레그로 기록하는 

💡 MACHINE FIT PRO TIP
Use the MTS guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,힙 쓰러스트,Hip Thrust,,BRAND_MODEL_NOT_FOUND,Life Fitness (Hammer Strength),,,Hammer Strength 공식 라인업에 바벨형 힙 쓰러st 전용 머신이 확인되지 않습니다. Glute Drive(PL-GLD)는 다른 동작입니다.,,"🏋️ HAMMER STRENGTH — 운동 가이드 (공식 전용 모델 미확인)

🎯 ONE KEY CUE
🔥 ""해당 브랜드 전용 모델 없음""

⚙️ ① 기구 세팅
📋 검증 상태: BRAND_MODEL_NOT_FOUND
해머 스트렝스 공식 카탈로그에서 이 운동 유형에 1:1 대응되는 전용 모델을 확인하지 못했습니다.
아래 팁은 해당 운동 패턴에 대한 안전한 일반 가이드이며, 실제 설치된 기구의 레버·패드·핀을 먼저 확인하세요.

🛤️ ② 운동 경로
해당 없음

⚠️ ③ 흔한 실수
Glute Drive(PL-GLD)를 힙 쓰러st와 동일 모델로 기록하는 것

💡 MACHINE FIT PRO TIP
무게보다 궤적 통제를 우선하세요. 시트·패드·손잡이 높이를 맞춘 뒤 가벼운 무게로 5회 리허설 후 본 세트를 시작하세요.","🏋️ HAMMER STRENGTH — Exercise guide (no dedicated official model)

🎯 ONE KEY CUE
🔥 ""No dedicated Hammer Strength hip thrust machine""

⚙️ ① Setup
📋 Status: BRAND_MODEL_NOT_FOUND
No dedicated Hammer Strength catalog model maps 1:1 to this exercise category.
Tips below are safe general guidance—confirm levers, pads, and pins on the unit in your gym first.

🛤️ ② Movement path
해당 없음

⚠️ ③ Common mistake
Glute Drive(PL-GLD)를 힙 쓰러st와 동일 모델로 기록하는 

💡 MACHINE FIT PRO TIP
Prioritize path control over load. Match seat and pad height, rehearse five light reps, then start working sets."
HAMMER_STRENGTH,글루트 드라이브,Glute Drive,Plate-Loaded Glute Drive,VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,Plate-Loaded Glute Drive(PL-GLD) 공식 글루트 드라이브 머신입니다.,"시트/패드, 발 위치, 중량","🏋️ HAMMER STRENGTH — Plate-Loaded Glute Drive · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""골반을 패드에 고정하고 엉덩이로 밀기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Plate-Loaded Glute Drive
Plate-Loaded Glute Drive(PL-GLD) 공식 글루트 드라이브 머신입니다.
⚙️ 조절 포인트: 시트/패드, 발 위치, 중량

🛤️ ② 운동 경로
좌식에서 엉덩이를 뒤로 밀어 신전했다 복귀

⚠️ ③ 흔한 실수
허리를 과신전하며 요추로 힘을 주는 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded Glute Drive · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""Anchor the pelvis and drive through the glutes""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Plate-Loaded Glute Drive
Plate-Loaded Glute Drive(PL-GLD) 공식 글루트 드라이브 머신.
⚙️ Adjustments: 시트/패드, 발 위치, 중량

🛤️ ② Movement path
좌식에서 엉덩이를 뒤로 press어 신전했다 return

⚠️ ③ Common mistake
허리를 과신전하며 요추로 힘을 주는 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,글루트 킥백,Glute Kickback,,BRAND_MODEL_NOT_FOUND,Life Fitness (Hammer Strength),,,Hammer Strength 공식 라인업에 글루트 킥백 전용 머신이 확인되지 않습니다.,,"🏋️ HAMMER STRENGTH — 운동 가이드 (공식 전용 모델 미확인)

🎯 ONE KEY CUE
🔥 ""해당 브랜드 전용 모델 없음""

⚙️ ① 기구 세팅
📋 검증 상태: BRAND_MODEL_NOT_FOUND
해머 스트렝스 공식 카탈로그에서 이 운동 유형에 1:1 대응되는 전용 모델을 확인하지 못했습니다.
아래 팁은 해당 운동 패턴에 대한 안전한 일반 가이드이며, 실제 설치된 기구의 레버·패드·핀을 먼저 확인하세요.

🛤️ ② 운동 경로
해당 없음

⚠️ ③ 흔한 실수
Hip/Glute(HS-HG)를 킥백 전용으로 기록하는 것

💡 MACHINE FIT PRO TIP
무게보다 궤적 통제를 우선하세요. 시트·패드·손잡이 높이를 맞춘 뒤 가벼운 무게로 5회 리허설 후 본 세트를 시작하세요.","🏋️ HAMMER STRENGTH — Exercise guide (no dedicated official model)

🎯 ONE KEY CUE
🔥 ""No dedicated Hammer Strength glute kickback machine""

⚙️ ① Setup
📋 Status: BRAND_MODEL_NOT_FOUND
No dedicated Hammer Strength catalog model maps 1:1 to this exercise category.
Tips below are safe general guidance—confirm levers, pads, and pins on the unit in your gym first.

🛤️ ② Movement path
해당 없음

⚠️ ③ Common mistake
Hip/Glute(HS-HG)를 킥백 전용으로 기록하는 

💡 MACHINE FIT PRO TIP
Prioritize path control over load. Match seat and pad height, rehearse five light reps, then start working sets."
HAMMER_STRENGTH,힙 어브덕션,Hip Abduction,Hammer Strength Select Hip Abduction,VERIFIED,Life Fitness (Hammer Strength),Select,https://www.lifefitness.com/en-us/catalog/strength-training/selectorized/hammer-strength-select,Select Hip Abduction(HS-HAB) 셀렉터라이즈드 힙 어브덕션입니다.,"시트, 다리 패드, 스택 핀","🏋️ HAMMER STRENGTH — Hammer Strength Select Hip Abduction · Select

🎯 ONE KEY CUE
🔥 ""골반을 시트에 고정하고 다리를 옆으로 밀기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Hammer Strength Select Hip Abduction
Select Hip Abduction(HS-HAB) 셀렉터라이즈드 힙 어브덕션입니다.
⚙️ 조절 포인트: 시트, 다리 패드, 스택 핀

🛤️ ② 운동 경로
좌식에서 다리를 몸통 바깥쪽으로 벌렸다 복귀

⚠️ ③ 흔한 실수
상체를 기울여 반동으로 벌리는 것

💡 MACHINE FIT PRO TIP
Select 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Hammer Strength Select Hip Abduction · Select

🎯 ONE KEY CUE
🔥 ""Keep the pelvis on the seat and push the leg out to the side""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Hammer Strength Select Hip Abduction
Select Hip Abduction(HS-HAB) 셀렉터라이즈드 힙 어브덕션.
⚙️ Adjustments: 시트, 다리 패드, 스택 핀

🛤️ ② Movement path
좌식에서 다리를 몸통 바깥쪽으로 벌렸다 return

⚠️ ③ Common mistake
상체를 기울여 반동으로 벌리는 

💡 MACHINE FIT PRO TIP
Use the Select guided path: slow the first two sets, check left-right symmetry, then add load."
